Country1,Country2,Footrule
MAC,QAZ,184.0
MAC,QCI,130.0
MAC,QMR,172.0
MAC,QRT,184.0
MAC,ROU,146.0
MAC,RUS,134.0
MAC,SAU,146.0
MAC,SGP,100.0
MAC,SRB,192.0
MAC,SVK,152.0
MAC,SVN,188.0
MAC,SWE,162.0
MAC,TAP,140.0
MAC,THA,158.0
MAC,TUR,126.0
MAC,UKR,148.0
MAC,URY,160.0
MAC,USA,146.0
MAC,VNM,186.0
MAR,MDA,88.0
MAR,MEX,108.0
MAR,MLT,134.0
MAR,MNE,144.0
MAR,MYS,144.0
MAR,NLD,60.0
MAR,NOR,154.0
MAR,NZL,86.0
MAR,PAN,66.0
MAR,PER,66.0
MAR,PHL,132.0
MAR,POL,48.0
MAR,PRT,144.0
MAR,QAT,118.0
MAR,QAZ,82.0
MAR,QCI,90.0
MAR,QMR,164.0
MAR,QRT,140.0
MAR,ROU,114.0
MAR,RUS,110.0
MAR,SAU,40.0
MAR,SGP,162.0
MAR,SRB,70.0
MAR,SVK,92.0
MAR,SVN,132.0
MAR,SWE,190.0
MAR,TAP,138.0
MAR,THA,130.0
MAR,TUR,146.0
MAR,UKR,100.0
MAR,URY,52.0
MAR,USA,198.0
MAR,VNM,196.0
MDA,MEX,110.0
MDA,MLT,156.0
MDA,MNE,110.0
MDA,MYS,150.0
MDA,NLD,82.0
MDA,NOR,158.0
MDA,NZL,86.0
MDA,PAN,120.0
MDA,PER,54.0
MDA,PHL,180.0
MDA,POL,56.0
MDA,PRT,166.0
MDA,QAT,166.0
MDA,QAZ,114.0
MDA,QCI,102.0
MDA,QMR,170.0
MDA,QRT,142.0
MDA,ROU,100.0
MDA,RUS,116.0
MDA,SAU,84.0
MDA,SGP,186.0
MDA,SRB,104.0
MDA,SVK,116.0
MDA,SVN,138.0
MDA,SWE,192.0
MDA,TAP,122.0
MDA,THA,150.0
MDA,TUR,138.0
MDA,UKR,66.0
MDA,URY,116.0
MDA,USA,154.0
MDA,VNM,196.0
MEX,MLT,136.0
MEX,MNE,98.0
MEX,MYS,116.0
MEX,NLD,112.0
MEX,NOR,164.0
MEX,NZL,80.0
MEX,PAN,108.0
MEX,PER,70.0
MEX,PHL,154.0
MEX,POL,78.0
MEX,PRT,142.0
MEX,QAT,186.0
MEX,QAZ,88.0
MEX,QCI,140.0
MEX,QMR,118.0
MEX,QRT,122.0
MEX,ROU,102.0
MEX,RUS,76.0
MEX,SAU,108.0
MEX,SGP,146.0
MEX,SRB,74.0
MEX,SVK,72.0
MEX,SVN,88.0
MEX,SWE,168.0
MEX,TAP,140.0
MEX,THA,140.0
MEX,TUR,128.0
MEX,UKR,126.0
MEX,URY,122.0
MEX,USA,198.0
MEX,VNM,188.0
MLT,MNE,128.0
MLT,MYS,164.0
MLT,NLD,162.0
MLT,NOR,126.0
MLT,NZL,122.0
MLT,PAN,190.0
MLT,PER,132.0
MLT,PHL,202.0
MLT,POL,128.0
MLT,PRT,138.0
MLT,QAT,128.0
MLT,QAZ,128.0
MLT,QCI,120.0
MLT,QMR,168.0
MLT,QRT,156.0
MLT,ROU,164.0
MLT,RUS,86.0
MLT,SAU,104.0
MLT,SGP,158.0
MLT,SRB,128.0
MLT,SVK,128.0
MLT,SVN,142.0
MLT,SWE,192.0
MLT,TAP,126.0
MLT,THA,136.0
MLT,TUR,96.0
MLT,UKR,132.0
MLT,URY,130.0
MLT,USA,138.0
MLT,VNM,176.0
MNE,MYS,170.0
MNE,NLD,140.0
MNE,NOR,178.0
MNE,NZL,114.0
MNE,PAN,168.0
MNE,PER,86.0
MNE,PHL,200.0
MNE,POL,102.0
MNE,PRT,180.0
MNE,QAT,150.0
MNE,QAZ,110.0
MNE,QCI,138.0
MNE,QMR,150.0
MNE,QRT,154.0
MNE,ROU,128.0
MNE,RUS,102.0
MNE,SAU,110.0
MNE,SGP,224.0
MNE,SRB,106.0
MNE,SVK,66.0
MNE,SVN,126.0
MNE,SWE,188.0
MNE,TAP,132.0
MNE,THA,162.0
MNE,TUR,128.0
MNE,UKR,136.0
MNE,URY,148.0
MNE,USA,186.0
MNE,VNM,220.0
MYS,NLD,166.0
MYS,NOR,168.0
MYS,NZL,130.0
MYS,PAN,128.0
MYS,PER,168.0
MYS,PHL,138.0
MYS,POL,140.0
MYS,PRT,190.0
MYS,QAT,142.0
MYS,QAZ,138.0
MYS,QCI,152.0
MYS,QMR,168.0
MYS,QRT,198.0
MYS,ROU,124.0
MYS,RUS,168.0
MYS,SAU,114.0
MYS,SGP,104.0
MYS,SRB,164.0
MYS,SVK,166.0
MYS,SVN,186.0
MYS,SWE,162.0
MYS,TAP,134.0
MYS,THA,156.0
MYS,TUR,164.0
MYS,UKR,176.0
MYS,URY,152.0
MYS,USA,192.0
MYS,VNM,212.0
NLD,NOR,164.0
NLD,NZL,82.0
NLD,PAN,84.0
NLD,PER,86.0
NLD,PHL,154.0
NLD,POL,52.0
NLD,PRT,124.0
NLD,QAT,142.0
NLD,QAZ,112.0
NLD,QCI,104.0
NLD,QMR,172.0
NLD,QRT,128.0
NLD,ROU,112.0
NLD,RUS,108.0
NLD,SAU,86.0
NLD,SGP,176.0
NLD,SRB,80.0
NLD,SVK,84.0
NLD,SVN,136.0
NLD,SWE,182.0
NLD,TAP,140.0
NLD,THA,144.0
NLD,TUR,162.0
NLD,UKR,104.0
NLD,URY,78.0
NLD,USA,148.0
NLD,VNM,190.0
NOR,NZL,130.0
NOR,PAN,132.0
NOR,PER,156.0
NOR,PHL,218.0
NOR,POL,128.0
NOR,PRT,126.0
NOR,QAT,136.0
NOR,QAZ,212.0
NOR,QCI,158.0
NOR,QMR,152.0
NOR,QRT,180.0
NOR,ROU,126.0
NOR,RUS,126.0
NOR,SAU,126.0
NOR,SGP,158.0
NOR,SRB,170.0
NOR,SVK,180.0
NOR,SVN,200.0
NOR,SWE,186.0
NOR,TAP,148.0
NOR,THA,186.0
NOR,TUR,148.0
NOR,UKR,130.0
NOR,URY,152.0
NOR,USA,156.0
NOR,VNM,216.0
NZL,PAN,90.0
NZL,PER,66.0
NZL,PHL,170.0
NZL,POL,58.0
NZL,PRT,168.0
NZL,QAT,138.0
NZL,QAZ,110.0
NZL,QCI,118.0
NZL,QMR,136.0
NZL,QRT,132.0
NZL,ROU,74.0
NZL,RUS,88.0
NZL,SAU,84.0
NZL,SGP,148.0
NZL,SRB,86.0
NZL,SVK,76.0
NZL,SVN,130.0
NZL,SWE,158.0
NZL,TAP,136.0
NZL,THA,138.0
NZL,TUR,132.0
NZL,UKR,108.0
NZL,URY,110.0
NZL,USA,188.0
NZL,VNM,162.0
PAN,PER,100.0
PAN,PHL,132.0
PAN,POL,78.0
PAN,PRT,146.0
PAN,QAT,142.0
PAN,QAZ,134.0
PAN,QCI,146.0
PAN,QMR,166.0
PAN,QRT,156.0
PAN,ROU,110.0
PAN,RUS,132.0
PAN,SAU,96.0
PAN,SGP,154.0
PAN,SRB,96.0
PAN,SVK,118.0
PAN,SVN,154.0
PAN,SWE,174.0
PAN,TAP,146.0
PAN,THA,154.0
PAN,TUR,194.0
PAN,UKR,130.0
PAN,URY,74.0
PAN,USA,206.0
PAN,VNM,228.0
PER,PHL,162.0
PER,POL,50.0
PER,PRT,162.0
PER,QAT,170.0
PER,QAZ,74.0
PER,QCI,108.0
PER,QMR,160.0
PER,QRT,106.0
PER,ROU,112.0
PER,RUS,88.0
PER,SAU,76.0
PER,SGP,192.0
PER,SRB,66.0
PER,SVK,90.0
PER,SVN,104.0
PER,SWE,192.0
PER,TAP,126.0
PER,THA,134.0
PER,TUR,114.0
PER,UKR,66.0
PER,URY,102.0
PER,USA,196.0
PER,VNM,170.0
PHL,POL,168.0
PHL,PRT,142.0
PHL,QAT,170.0
PHL,QAZ,126.0
PHL,QCI,202.0
PHL,QMR,158.0
PHL,QRT,164.0
PHL,ROU,140.0
PHL,RUS,158.0
PHL,SAU,160.0
PHL,SGP,134.0
PHL,SRB,136.0
PHL,SVK,172.0
PHL,SVN,124.0
PHL,SWE,150.0
PHL,TAP,204.0
PHL,THA,112.0
PHL,TUR,140.0
PHL,UKR,172.0
PHL,URY,138.0
PHL,USA,176.0
PHL,VNM,176.0
POL,PRT,136.0
POL,QAT,136.0
POL,QAZ,104.0
POL,QCI,82.0
POL,QMR,138.0
POL,QRT,130.0
POL,ROU,84.0
POL,RUS,80.0
POL,SAU,42.0
POL,SGP,164.0
POL,SRB,66.0
POL,SVK,72.0
POL,SVN,126.0
POL,SWE,172.0
POL,TAP,100.0
POL,THA,146.0
POL,TUR,136.0
POL,UKR,72.0
POL,URY,70.0
POL,USA,162.0
POL,VNM,200.0
PRT,QAT,162.0
PRT,QAZ,164.0
PRT,QCI,168.0
PRT,QMR,158.0
PRT,QRT,156.0
PRT,ROU,162.0
PRT,RUS,106.0
PRT,SAU,164.0
PRT,SGP,166.0
PRT,SRB,104.0
PRT,SVK,142.0
PRT,SVN,152.0
PRT,SWE,168.0
PRT,TAP,162.0
PRT,THA,164.0
PRT,TUR,154.0
PRT,UKR,138.0
PRT,URY,138.0
PRT,USA,114.0
PRT,VNM,184.0
QAT,QAZ,128.0
QAT,QCI,164.0
QAT,QMR,136.0
QAT,QRT,152.0
QAT,ROU,128.0
QAT,RUS,136.0
QAT,SAU,104.0
QAT,SGP,190.0
QAT,SRB,162.0
QAT,SVK,160.0
QAT,SVN,180.0
QAT,SWE,200.0
QAT,TAP,190.0
QAT,THA,122.0
QAT,TUR,144.0
QAT,UKR,168.0
QAT,URY,114.0
QAT,USA,198.0
QAT,VNM,206.0
QAZ,QCI,130.0
QAZ,QMR,180.0
QAZ,QRT,94.0
QAZ,ROU,156.0
QAZ,RUS,108.0
QAZ,SAU,104.0
QAZ,SGP,180.0
QAZ,SRB,72.0
QAZ,SVK,82.0
QAZ,SVN,94.0
QAZ,SWE,212.0
QAZ,TAP,164.0
QAZ,THA,116.0
QAZ,TUR,120.0
QAZ,UKR,128.0
QAZ,URY,100.0
QAZ,USA,220.0
QAZ,VNM,180.0
QCI,QMR,192.0
QCI,QRT,162.0
QCI,ROU,116.0
QCI,RUS,134.0
QCI,SAU,88.0
QCI,SGP,126.0
QCI,SRB,126.0
QCI,SVK,114.0
QCI,SVN,188.0
QCI,SWE,156.0
QCI,TAP,122.0
QCI,THA,166.0
QCI,TUR,130.0
QCI,UKR,94.0
QCI,URY,110.0
QCI,USA,158.0
QCI,VNM,154.0
QMR,QRT,158.0
QMR,ROU,102.0
QMR,RUS,96.0
QMR,SAU,162.0
QMR,SGP,164.0
QMR,SRB,158.0
QMR,SVK,154.0
QMR,SVN,112.0
QMR,SWE,142.0
QMR,TAP,168.0
QMR,THA,158.0
QMR,TUR,178.0
QMR,UKR,164.0
QMR,URY,154.0
QMR,USA,194.0
QMR,VNM,216.0
QRT,ROU,130.0
QRT,RUS,122.0
QRT,SAU,166.0
QRT,SGP,192.0
QRT,SRB,126.0
QRT,SVK,124.0
QRT,SVN,96.0
QRT,SWE,208.0
QRT,TAP,184.0
QRT,THA,110.0
QRT,TUR,92.0
QRT,UKR,110.0
QRT,URY,142.0
QRT,USA,210.0
QRT,VNM,182.0
ROU,RUS,108.0
ROU,SAU,102.0
ROU,SGP,134.0
ROU,SRB,130.0
ROU,SVK,102.0
ROU,SVN,120.0
ROU,SWE,116.0
ROU,TAP,156.0
ROU,THA,132.0
ROU,TUR,124.0
ROU,UKR,102.0
ROU,URY,138.0
ROU,USA,194.0
ROU,VNM,194.0
RUS,SAU,114.0
RUS,SGP,156.0
RUS,SRB,78.0
RUS,SVK,78.0
RUS,SVN,88.0
RUS,SWE,130.0
RUS,TAP,134.0
RUS,THA,108.0
RUS,TUR,130.0
RUS,UKR,108.0
RUS,URY,94.0
RUS,USA,128.0
RUS,VNM,192.0
SAU,SGP,162.0
SAU,SRB,96.0
SAU,SVK,108.0
SAU,SVN,154.0
SAU,SWE,202.0
SAU,TAP,110.0
SAU,THA,140.0
SAU,TUR,110.0
SAU,UKR,104.0
SAU,URY,78.0
SAU,USA,174.0
SAU,VNM,196.0
SGP,SRB,186.0
SGP,SVK,188.0
SGP,SVN,182.0
SGP,SWE,126.0
SGP,TAP,138.0
SGP,THA,146.0
SGP,TUR,152.0
SGP,UKR,136.0
SGP,URY,172.0
SGP,USA,148.0
SGP,VNM,158.0
SRB,SVK,60.0
SRB,SVN,96.0
SRB,SWE,156.0
SRB,TAP,124.0
SRB,THA,152.0
SRB,TUR,136.0
SRB,UKR,112.0
SRB,URY,96.0
SRB,USA,166.0
SRB,VNM,192.0
SVK,SVN,98.0
SVK,SWE,160.0
SVK,TAP,136.0
SVK,THA,136.0
SVK,TUR,148.0
SVK,UKR,140.0
SVK,URY,96.0
SVK,USA,184.0
SVK,VNM,218.0
SVN,SWE,184.0
SVN,TAP,166.0
SVN,THA,108.0
SVN,TUR,126.0
SVN,UKR,130.0
SVN,URY,148.0
SVN,USA,212.0
SVN,VNM,214.0
SWE,TAP,184.0
SWE,THA,168.0
SWE,TUR,196.0
SWE,UKR,184.0
SWE,URY,162.0
SWE,USA,136.0
SWE,VNM,164.0
TAP,THA,194.0
TAP,TUR,158.0
TAP,UKR,90.0
TAP,URY,136.0
TAP,USA,134.0
TAP,VNM,208.0
THA,TUR,94.0
THA,UKR,152.0
THA,URY,104.0
THA,USA,184.0
THA,VNM,156.0
TUR,UKR,116.0
TUR,URY,156.0
TUR,USA,158.0
TUR,VNM,132.0
UKR,URY,132.0
UKR,USA,168.0
UKR,VNM,160.0
URY,USA,162.0
URY,VNM,194.0
USA,VNM,198.0
