Country1,Country2,Footrule
MAC,QAZ,228.0
MAC,QCI,254.0
MAC,QMR,252.0
MAC,QRT,214.0
MAC,ROU,92.0
MAC,RUS,196.0
MAC,SAU,198.0
MAC,SGP,180.0
MAC,SRB,196.0
MAC,SVK,236.0
MAC,SVN,218.0
MAC,SWE,226.0
MAC,TAP,174.0
MAC,THA,208.0
MAC,TUR,178.0
MAC,UKR,178.0
MAC,URY,296.0
MAC,USA,182.0
MAC,VNM,224.0
MAR,MDA,214.0
MAR,MEX,168.0
MAR,MLT,126.0
MAR,MNE,104.0
MAR,MYS,210.0
MAR,NLD,246.0
MAR,NOR,216.0
MAR,NZL,148.0
MAR,PAN,60.0
MAR,PER,86.0
MAR,PHL,158.0
MAR,POL,170.0
MAR,PRT,210.0
MAR,QAT,184.0
MAR,QAZ,102.0
MAR,QCI,240.0
MAR,QMR,142.0
MAR,QRT,110.0
MAR,ROU,198.0
MAR,RUS,98.0
MAR,SAU,138.0
MAR,SGP,272.0
MAR,SRB,104.0
MAR,SVK,104.0
MAR,SVN,94.0
MAR,SWE,178.0
MAR,TAP,212.0
MAR,THA,146.0
MAR,TUR,164.0
MAR,UKR,110.0
MAR,URY,90.0
MAR,USA,218.0
MAR,VNM,214.0
MDA,MEX,206.0
MDA,MLT,234.0
MDA,MNE,194.0
MDA,MYS,204.0
MDA,NLD,222.0
MDA,NOR,214.0
MDA,NZL,154.0
MDA,PAN,202.0
MDA,PER,232.0
MDA,PHL,180.0
MDA,POL,256.0
MDA,PRT,202.0
MDA,QAT,226.0
MDA,QAZ,198.0
MDA,QCI,258.0
MDA,QMR,214.0
MDA,QRT,200.0
MDA,ROU,188.0
MDA,RUS,200.0
MDA,SAU,186.0
MDA,SGP,210.0
MDA,SRB,198.0
MDA,SVK,202.0
MDA,SVN,280.0
MDA,SWE,262.0
MDA,TAP,196.0
MDA,THA,198.0
MDA,TUR,230.0
MDA,UKR,200.0
MDA,URY,210.0
MDA,USA,224.0
MDA,VNM,160.0
MEX,MLT,158.0
MEX,MNE,186.0
MEX,MYS,122.0
MEX,NLD,200.0
MEX,NOR,124.0
MEX,NZL,132.0
MEX,PAN,178.0
MEX,PER,182.0
MEX,PHL,112.0
MEX,POL,184.0
MEX,PRT,184.0
MEX,QAT,186.0
MEX,QAZ,116.0
MEX,QCI,200.0
MEX,QMR,140.0
MEX,QRT,84.0
MEX,ROU,152.0
MEX,RUS,150.0
MEX,SAU,188.0
MEX,SGP,156.0
MEX,SRB,152.0
MEX,SVK,134.0
MEX,SVN,172.0
MEX,SWE,158.0
MEX,TAP,156.0
MEX,THA,154.0
MEX,TUR,118.0
MEX,UKR,112.0
MEX,URY,224.0
MEX,USA,186.0
MEX,VNM,202.0
MLT,MNE,108.0
MLT,MYS,164.0
MLT,NLD,200.0
MLT,NOR,166.0
MLT,NZL,88.0
MLT,PAN,134.0
MLT,PER,150.0
MLT,PHL,204.0
MLT,POL,130.0
MLT,PRT,230.0
MLT,QAT,90.0
MLT,QAZ,86.0
MLT,QCI,186.0
MLT,QMR,184.0
MLT,QRT,96.0
MLT,ROU,120.0
MLT,RUS,92.0
MLT,SAU,120.0
MLT,SGP,194.0
MLT,SRB,118.0
MLT,SVK,84.0
MLT,SVN,110.0
MLT,SWE,144.0
MLT,TAP,194.0
MLT,THA,154.0
MLT,TUR,146.0
MLT,UKR,120.0
MLT,URY,184.0
MLT,USA,170.0
MLT,VNM,188.0
MNE,MYS,230.0
MNE,NLD,222.0
MNE,NOR,220.0
MNE,NZL,124.0
MNE,PAN,144.0
MNE,PER,156.0
MNE,PHL,206.0
MNE,POL,158.0
MNE,PRT,236.0
MNE,QAT,132.0
MNE,QAZ,116.0
MNE,QCI,188.0
MNE,QMR,164.0
MNE,QRT,130.0
MNE,ROU,150.0
MNE,RUS,86.0
MNE,SAU,150.0
MNE,SGP,288.0
MNE,SRB,52.0
MNE,SVK,114.0
MNE,SVN,94.0
MNE,SWE,178.0
MNE,TAP,194.0
MNE,THA,126.0
MNE,TUR,174.0
MNE,UKR,132.0
MNE,URY,134.0
MNE,USA,194.0
MNE,VNM,154.0
MYS,NLD,130.0
MYS,NOR,154.0
MYS,NZL,196.0
MYS,PAN,238.0
MYS,PER,192.0
MYS,PHL,198.0
MYS,POL,218.0
MYS,PRT,218.0
MYS,QAT,146.0
MYS,QAZ,166.0
MYS,QCI,256.0
MYS,QMR,184.0
MYS,QRT,120.0
MYS,ROU,186.0
MYS,RUS,232.0
MYS,SAU,188.0
MYS,SGP,178.0
MYS,SRB,238.0
MYS,SVK,170.0
MYS,SVN,218.0
MYS,SWE,186.0
MYS,TAP,114.0
MYS,THA,216.0
MYS,TUR,148.0
MYS,UKR,180.0
MYS,URY,258.0
MYS,USA,184.0
MYS,VNM,226.0
NLD,NOR,212.0
NLD,NZL,186.0
NLD,PAN,248.0
NLD,PER,238.0
NLD,PHL,278.0
NLD,POL,202.0
NLD,PRT,234.0
NLD,QAT,226.0
NLD,QAZ,224.0
NLD,QCI,208.0
NLD,QMR,172.0
NLD,QRT,194.0
NLD,ROU,160.0
NLD,RUS,228.0
NLD,SAU,198.0
NLD,SGP,188.0
NLD,SRB,242.0
NLD,SVK,240.0
NLD,SVN,208.0
NLD,SWE,200.0
NLD,TAP,48.0
NLD,THA,190.0
NLD,TUR,130.0
NLD,UKR,192.0
NLD,URY,268.0
NLD,USA,146.0
NLD,VNM,218.0
NOR,NZL,144.0
NOR,PAN,236.0
NOR,PER,234.0
NOR,PHL,206.0
NOR,POL,222.0
NOR,PRT,256.0
NOR,QAT,180.0
NOR,QAZ,160.0
NOR,QCI,210.0
NOR,QMR,192.0
NOR,QRT,118.0
NOR,ROU,180.0
NOR,RUS,194.0
NOR,SAU,198.0
NOR,SGP,170.0
NOR,SRB,196.0
NOR,SVK,172.0
NOR,SVN,224.0
NOR,SWE,190.0
NOR,TAP,202.0
NOR,THA,178.0
NOR,TUR,152.0
NOR,UKR,144.0
NOR,URY,266.0
NOR,USA,176.0
NOR,VNM,214.0
NZL,PAN,138.0
NZL,PER,200.0
NZL,PHL,178.0
NZL,POL,158.0
NZL,PRT,170.0
NZL,QAT,152.0
NZL,QAZ,128.0
NZL,QCI,180.0
NZL,QMR,166.0
NZL,QRT,134.0
NZL,ROU,82.0
NZL,RUS,72.0
NZL,SAU,128.0
NZL,SGP,178.0
NZL,SRB,102.0
NZL,SVK,130.0
NZL,SVN,132.0
NZL,SWE,168.0
NZL,TAP,152.0
NZL,THA,86.0
NZL,TUR,152.0
NZL,UKR,86.0
NZL,URY,204.0
NZL,USA,128.0
NZL,VNM,150.0
PAN,PER,92.0
PAN,PHL,172.0
PAN,POL,134.0
PAN,PRT,164.0
PAN,QAT,176.0
PAN,QAZ,102.0
PAN,QCI,244.0
PAN,QMR,128.0
PAN,QRT,136.0
PAN,ROU,156.0
PAN,RUS,96.0
PAN,SAU,102.0
PAN,SGP,226.0
PAN,SRB,128.0
PAN,SVK,106.0
PAN,SVN,94.0
PAN,SWE,170.0
PAN,TAP,210.0
PAN,THA,168.0
PAN,TUR,170.0
PAN,UKR,100.0
PAN,URY,100.0
PAN,USA,240.0
PAN,VNM,246.0
PER,PHL,186.0
PER,POL,204.0
PER,PRT,228.0
PER,QAT,198.0
PER,QAZ,118.0
PER,QCI,230.0
PER,QMR,126.0
PER,QRT,126.0
PER,ROU,224.0
PER,RUS,154.0
PER,SAU,130.0
PER,SGP,262.0
PER,SRB,148.0
PER,SVK,128.0
PER,SVN,96.0
PER,SWE,160.0
PER,TAP,208.0
PER,THA,204.0
PER,TUR,194.0
PER,UKR,128.0
PER,URY,120.0
PER,USA,270.0
PER,VNM,268.0
PHL,POL,288.0
PHL,PRT,190.0
PHL,QAT,238.0
PHL,QAZ,198.0
PHL,QCI,278.0
PHL,QMR,216.0
PHL,QRT,166.0
PHL,ROU,168.0
PHL,RUS,196.0
PHL,SAU,236.0
PHL,SGP,262.0
PHL,SRB,156.0
PHL,SVK,208.0
PHL,SVN,212.0
PHL,SWE,226.0
PHL,TAP,234.0
PHL,THA,170.0
PHL,TUR,196.0
PHL,UKR,156.0
PHL,URY,198.0
PHL,USA,238.0
PHL,VNM,252.0
POL,PRT,186.0
POL,QAT,124.0
POL,QAZ,136.0
POL,QCI,226.0
POL,QMR,156.0
POL,QRT,162.0
POL,ROU,140.0
POL,RUS,124.0
POL,SAU,114.0
POL,SGP,182.0
POL,SRB,172.0
POL,SVK,128.0
POL,SVN,124.0
POL,SWE,140.0
POL,TAP,186.0
POL,THA,184.0
POL,TUR,144.0
POL,UKR,154.0
POL,URY,210.0
POL,USA,216.0
POL,VNM,222.0
PRT,QAT,186.0
PRT,QAZ,200.0
PRT,QCI,266.0
PRT,QMR,196.0
PRT,QRT,224.0
PRT,ROU,158.0
PRT,RUS,162.0
PRT,SAU,198.0
PRT,SGP,246.0
PRT,SRB,196.0
PRT,SVK,198.0
PRT,SVN,196.0
PRT,SWE,222.0
PRT,TAP,190.0
PRT,THA,166.0
PRT,TUR,188.0
PRT,UKR,188.0
PRT,URY,208.0
PRT,USA,226.0
PRT,VNM,232.0
QAT,QAZ,102.0
QAT,QCI,224.0
QAT,QMR,188.0
QAT,QRT,120.0
QAT,ROU,144.0
QAT,RUS,134.0
QAT,SAU,160.0
QAT,SGP,204.0
QAT,SRB,140.0
QAT,SVK,98.0
QAT,SVN,158.0
QAT,SWE,156.0
QAT,TAP,208.0
QAT,THA,180.0
QAT,TUR,178.0
QAT,UKR,178.0
QAT,URY,232.0
QAT,USA,212.0
QAT,VNM,218.0
QAZ,QCI,184.0
QAZ,QMR,128.0
QAZ,QRT,46.0
QAZ,ROU,188.0
QAZ,RUS,82.0
QAZ,SAU,128.0
QAZ,SGP,190.0
QAZ,SRB,118.0
QAZ,SVK,38.0
QAZ,SVN,124.0
QAZ,SWE,130.0
QAZ,TAP,194.0
QAZ,THA,166.0
QAZ,TUR,150.0
QAZ,UKR,122.0
QAZ,URY,146.0
QAZ,USA,226.0
QAZ,VNM,194.0
QCI,QMR,200.0
QCI,QRT,160.0
QCI,ROU,214.0
QCI,RUS,190.0
QCI,SAU,222.0
QCI,SGP,214.0
QCI,SRB,198.0
QCI,SVK,200.0
QCI,SVN,194.0
QCI,SWE,136.0
QCI,TAP,182.0
QCI,THA,196.0
QCI,TUR,180.0
QCI,UKR,154.0
QCI,URY,232.0
QCI,USA,182.0
QCI,VNM,190.0
QMR,QRT,126.0
QMR,ROU,180.0
QMR,RUS,126.0
QMR,SAU,94.0
QMR,SGP,218.0
QMR,SRB,130.0
QMR,SVK,136.0
QMR,SVN,114.0
QMR,SWE,166.0
QMR,TAP,164.0
QMR,THA,164.0
QMR,TUR,94.0
QMR,UKR,82.0
QMR,URY,174.0
QMR,USA,226.0
QMR,VNM,202.0
QRT,ROU,186.0
QRT,RUS,118.0
QRT,SAU,168.0
QRT,SGP,178.0
QRT,SRB,126.0
QRT,SVK,76.0
QRT,SVN,120.0
QRT,SWE,90.0
QRT,TAP,150.0
QRT,THA,156.0
QRT,TUR,118.0
QRT,UKR,88.0
QRT,URY,152.0
QRT,USA,182.0
QRT,VNM,164.0
ROU,RUS,116.0
ROU,SAU,112.0
ROU,SGP,168.0
ROU,SRB,132.0
ROU,SVK,188.0
ROU,SVN,150.0
ROU,SWE,188.0
ROU,TAP,144.0
ROU,THA,150.0
ROU,TUR,108.0
ROU,UKR,108.0
ROU,URY,236.0
ROU,USA,150.0
ROU,VNM,212.0
RUS,SAU,98.0
RUS,SGP,222.0
RUS,SRB,52.0
RUS,SVK,92.0
RUS,SVN,94.0
RUS,SWE,158.0
RUS,TAP,190.0
RUS,THA,104.0
RUS,TUR,142.0
RUS,UKR,94.0
RUS,URY,156.0
RUS,USA,164.0
RUS,VNM,164.0
SAU,SGP,184.0
SAU,SRB,140.0
SAU,SVK,130.0
SAU,SVN,132.0
SAU,SWE,212.0
SAU,TAP,196.0
SAU,THA,166.0
SAU,TUR,120.0
SAU,UKR,96.0
SAU,URY,172.0
SAU,USA,200.0
SAU,VNM,216.0
SGP,SRB,264.0
SGP,SVK,200.0
SGP,SVN,250.0
SGP,SWE,220.0
SGP,TAP,170.0
SGP,THA,216.0
SGP,TUR,178.0
SGP,UKR,170.0
SGP,URY,264.0
SGP,USA,178.0
SGP,VNM,248.0
SRB,SVK,116.0
SRB,SVN,94.0
SRB,SWE,164.0
SRB,TAP,206.0
SRB,THA,104.0
SRB,TUR,158.0
SRB,UKR,98.0
SRB,URY,152.0
SRB,USA,176.0
SRB,VNM,172.0
SVK,SVN,124.0
SVK,SWE,142.0
SVK,TAP,206.0
SVK,THA,168.0
SVK,TUR,162.0
SVK,UKR,140.0
SVK,URY,162.0
SVK,USA,236.0
SVK,VNM,202.0
SVN,SWE,138.0
SVN,TAP,160.0
SVN,THA,126.0
SVN,TUR,146.0
SVN,UKR,82.0
SVN,URY,130.0
SVN,USA,198.0
SVN,VNM,204.0
SWE,TAP,158.0
SWE,THA,196.0
SWE,TUR,164.0
SWE,UKR,126.0
SWE,URY,190.0
SWE,USA,184.0
SWE,VNM,206.0
TAP,THA,146.0
TAP,TUR,140.0
TAP,UKR,144.0
TAP,URY,238.0
TAP,USA,138.0
TAP,VNM,186.0
THA,TUR,180.0
THA,UKR,122.0
THA,URY,172.0
THA,USA,112.0
THA,VNM,156.0
TUR,UKR,80.0
TUR,URY,198.0
TUR,USA,178.0
TUR,VNM,180.0
UKR,URY,138.0
UKR,USA,152.0
UKR,VNM,160.0
URY,USA,272.0
URY,VNM,212.0
USA,VNM,186.0
