Country,Type,AUC,Rank,Feature,Importance
KSV,BULLY_THREAT,0.9697089004287863,7,ST207Q04HA,0.027580487
KSV,BULLY_THREAT,0.9697089004287863,8,ST207Q03HA,0.026778808
KSV,BULLY_THREAT,0.9697089004287863,9,ST206Q01HA,0.026492422
KSV,BULLY_THREAT,0.9697089004287863,10,ATTLNACT,0.024993487
KSV,BULLY_PHYSICAL,0.959192317204068,1,EMOSUPS,0.0801364
KSV,BULLY_PHYSICAL,0.959192317204068,2,BELONG,0.05518761
KSV,BULLY_PHYSICAL,0.959192317204068,3,ST004D01T,0.040083233
KSV,BULLY_PHYSICAL,0.959192317204068,4,SCREADDIFF,0.034923803
KSV,BULLY_PHYSICAL,0.959192317204068,5,ST207Q02HA,0.033327226
KSV,BULLY_PHYSICAL,0.959192317204068,6,ST207Q03HA,0.029420694
KSV,BULLY_PHYSICAL,0.959192317204068,7,PV1READ,0.029163824
KSV,BULLY_PHYSICAL,0.959192317204068,8,PERCOOP,0.028266555
KSV,BULLY_PHYSICAL,0.959192317204068,9,ATTLNACT,0.027845176
KSV,BULLY_PHYSICAL,0.959192317204068,10,ST207Q05HA,0.02635463
KSV,BULLY_RELATIONAL,0.9622343670018912,1,EMOSUPS,0.07143354
KSV,BULLY_RELATIONAL,0.9622343670018912,2,BELONG,0.04976557
KSV,BULLY_RELATIONAL,0.9622343670018912,3,SCREADDIFF,0.03407852
KSV,BULLY_RELATIONAL,0.9622343670018912,4,ST004D01T,0.03137172
KSV,BULLY_RELATIONAL,0.9622343670018912,5,ST207Q02HA,0.030285563
KSV,BULLY_RELATIONAL,0.9622343670018912,6,ST206Q01HA,0.029629217
KSV,BULLY_RELATIONAL,0.9622343670018912,7,PERCOOP,0.028498176
KSV,BULLY_RELATIONAL,0.9622343670018912,8,ST207Q05HA,0.027171848
KSV,BULLY_RELATIONAL,0.9622343670018912,9,ST207Q04HA,0.025921224
KSV,BULLY_RELATIONAL,0.9622343670018912,10,WORKMAST,0.025416609
LTU,BULLY_VERBAL,0.9583318095494051,1,BELONG,0.0578684
LTU,BULLY_VERBAL,0.9583318095494051,2,PERCOMP,0.043851715
LTU,BULLY_VERBAL,0.9583318095494051,3,EMOSUPS,0.04296114
LTU,BULLY_VERBAL,0.9583318095494051,4,PERCOOP,0.036127593
LTU,BULLY_VERBAL,0.9583318095494051,5,ST207Q01HA,0.032592867
LTU,BULLY_VERBAL,0.9583318095494051,6,ST207Q02HA,0.031955183
LTU,BULLY_VERBAL,0.9583318095494051,7,ST206Q01HA,0.031773105
LTU,BULLY_VERBAL,0.9583318095494051,8,ST004D01T,0.03170648
LTU,BULLY_VERBAL,0.9583318095494051,9,DISCLIMA,0.029271577
LTU,BULLY_VERBAL,0.9583318095494051,10,PV1READ,0.0282398
LTU,BULLY_THREAT,0.9721224047614037,1,PV1READ,0.07349313
LTU,BULLY_THREAT,0.9721224047614037,2,EMOSUPS,0.05080148
LTU,BULLY_THREAT,0.9721224047614037,3,ST004D01T,0.041417178
LTU,BULLY_THREAT,0.9721224047614037,4,PERCOMP,0.039168816
LTU,BULLY_THREAT,0.9721224047614037,5,PERCOOP,0.035538193
LTU,BULLY_THREAT,0.9721224047614037,6,BELONG,0.032738753
LTU,BULLY_THREAT,0.9721224047614037,7,ST206Q01HA,0.029909808
LTU,BULLY_THREAT,0.9721224047614037,8,PV1SCIE,0.028391557
LTU,BULLY_THREAT,0.9721224047614037,9,ST207Q03HA,0.027045311
LTU,BULLY_THREAT,0.9721224047614037,10,ST207Q02HA,0.026919907
LTU,BULLY_PHYSICAL,0.9645432437948216,1,EMOSUPS,0.10578429
LTU,BULLY_PHYSICAL,0.9645432437948216,2,PV1READ,0.06522688
LTU,BULLY_PHYSICAL,0.9645432437948216,3,ST004D01T,0.05238334
LTU,BULLY_PHYSICAL,0.9645432437948216,4,PERCOMP,0.033883564
LTU,BULLY_PHYSICAL,0.9645432437948216,5,PERCOOP,0.033253755
LTU,BULLY_PHYSICAL,0.9645432437948216,6,BELONG,0.031756606
LTU,BULLY_PHYSICAL,0.9645432437948216,7,ST207Q04HA,0.030677956
LTU,BULLY_PHYSICAL,0.9645432437948216,8,ST207Q03HA,0.030442068
LTU,BULLY_PHYSICAL,0.9645432437948216,9,ST207Q05HA,0.027606955
LTU,BULLY_PHYSICAL,0.9645432437948216,10,ST207Q02HA,0.025537271
LTU,BULLY_RELATIONAL,0.9610110840767775,1,PV1READ,0.06706321
LTU,BULLY_RELATIONAL,0.9610110840767775,2,EMOSUPS,0.05007488
LTU,BULLY_RELATIONAL,0.9610110840767775,3,ST207Q05HA,0.04513363
LTU,BULLY_RELATIONAL,0.9610110840767775,4,BELONG,0.03890978
LTU,BULLY_RELATIONAL,0.9610110840767775,5,PERCOMP,0.038853526
LTU,BULLY_RELATIONAL,0.9610110840767775,6,PERCOOP,0.033849407
LTU,BULLY_RELATIONAL,0.9610110840767775,7,ST207Q04HA,0.031083075
LTU,BULLY_RELATIONAL,0.9610110840767775,8,PV1SCIE,0.02706845
LTU,BULLY_RELATIONAL,0.9610110840767775,9,GFOFAIL,0.025631234
LTU,BULLY_RELATIONAL,0.9610110840767775,10,ATTLNACT,0.025540374
LUX,BULLY_VERBAL,0.9713888709314961,1,BELONG,0.074191846
LUX,BULLY_VERBAL,0.9713888709314961,2,PERCOMP,0.033901185
LUX,BULLY_VERBAL,0.9713888709314961,3,DISCLIMA,0.029843578
LUX,BULLY_VERBAL,0.9713888709314961,4,ST207Q01HA,0.028016929
LUX,BULLY_VERBAL,0.9713888709314961,5,ST004D01T,0.026678527
LUX,BULLY_VERBAL,0.9713888709314961,6,SWBP,0.025711
LUX,BULLY_VERBAL,0.9713888709314961,7,GFOFAIL,0.0255435
LUX,BULLY_VERBAL,0.9713888709314961,8,ST207Q03HA,0.025490562
LUX,BULLY_VERBAL,0.9713888709314961,9,REPEAT,0.023706777
LUX,BULLY_VERBAL,0.9713888709314961,10,ATTLNACT,0.023677612
LUX,BULLY_THREAT,0.9920357540517136,1,BELONG,0.09767527
LUX,BULLY_THREAT,0.9920357540517136,2,PV1READ,0.04242434
LUX,BULLY_THREAT,0.9920357540517136,3,ST207Q03HA,0.04148272
LUX,BULLY_THREAT,0.9920357540517136,4,GRADE,0.040904447
LUX,BULLY_THREAT,0.9920357540517136,5,ST004D01T,0.038369644
LUX,BULLY_THREAT,0.9920357540517136,6,PERCOMP,0.030519776
LUX,BULLY_THREAT,0.9920357540517136,7,SWBP,0.025976866
LUX,BULLY_THREAT,0.9920357540517136,8,ATTLNACT,0.024553241
LUX,BULLY_THREAT,0.9920357540517136,9,ST207Q04HA,0.024378825
LUX,BULLY_THREAT,0.9920357540517136,10,EMOSUPS,0.023508828
LUX,BULLY_PHYSICAL,0.9825279966818747,1,BELONG,0.069333486
LUX,BULLY_PHYSICAL,0.9825279966818747,2,PV1READ,0.052563507
LUX,BULLY_PHYSICAL,0.9825279966818747,3,ST004D01T,0.047926575
LUX,BULLY_PHYSICAL,0.9825279966818747,4,ST207Q03HA,0.044086345
LUX,BULLY_PHYSICAL,0.9825279966818747,5,EMOSUPS,0.032786783
LUX,BULLY_PHYSICAL,0.9825279966818747,6,ST207Q05HA,0.032517184
LUX,BULLY_PHYSICAL,0.9825279966818747,7,ST207Q02HA,0.0310771
LUX,BULLY_PHYSICAL,0.9825279966818747,8,GRADE,0.027515031
LUX,BULLY_PHYSICAL,0.9825279966818747,9,PV1SCIE,0.026260542
LUX,BULLY_PHYSICAL,0.9825279966818747,10,ATTLNACT,0.025947249
LUX,BULLY_RELATIONAL,0.9759213603785973,1,BELONG,0.088465914
LUX,BULLY_RELATIONAL,0.9759213603785973,2,GRADE,0.03188743
LUX,BULLY_RELATIONAL,0.9759213603785973,3,ST206Q01HA,0.031740155
LUX,BULLY_RELATIONAL,0.9759213603785973,4,PERCOMP,0.031133704
LUX,BULLY_RELATIONAL,0.9759213603785973,5,ST004D01T,0.029452922
LUX,BULLY_RELATIONAL,0.9759213603785973,6,EMOSUPS,0.02939737
LUX,BULLY_RELATIONAL,0.9759213603785973,7,ST207Q01HA,0.026112176
LUX,BULLY_RELATIONAL,0.9759213603785973,8,PV1READ,0.025468392
LUX,BULLY_RELATIONAL,0.9759213603785973,9,SWBP,0.024777668
LUX,BULLY_RELATIONAL,0.9759213603785973,10,ST207Q04HA,0.024601232
LVA,BULLY_VERBAL,0.952162835904755,1,BELONG,0.07389189
LVA,BULLY_VERBAL,0.952162835904755,2,ST207Q03HA,0.03414688
LVA,BULLY_VERBAL,0.952162835904755,3,ST207Q01HA,0.03327887
LVA,BULLY_VERBAL,0.952162835904755,4,ST207Q02HA,0.029646693
LVA,BULLY_VERBAL,0.952162835904755,5,PERCOMP,0.028658075
LVA,BULLY_VERBAL,0.952162835904755,6,ST207Q04HA,0.026780678
LVA,BULLY_VERBAL,0.952162835904755,7,EMOSUPS,0.02672245
LVA,BULLY_VERBAL,0.952162835904755,8,SWBP,0.02608169
LVA,BULLY_VERBAL,0.952162835904755,9,DISCLIMA,0.025383716
LVA,BULLY_VERBAL,0.952162835904755,10,MASTGOAL,0.023728507
LVA,BULLY_THREAT,0.9728094911662979,1,PV1READ,0.052994404
LVA,BULLY_THREAT,0.9728094911662979,2,BELONG,0.04410539
LVA,BULLY_THREAT,0.9728094911662979,3,PV1MATH,0.038002178
LVA,BULLY_THREAT,0.9728094911662979,4,ST184Q01HA,0.03734231
LVA,BULLY_THREAT,0.9728094911662979,5,ST207Q02HA,0.0369646
LVA,BULLY_THREAT,0.9728094911662979,6,ST207Q01HA,0.033466797
LVA,BULLY_THREAT,0.9728094911662979,7,ST004D01T,0.03220181
LVA,BULLY_THREAT,0.9728094911662979,8,ST207Q05HA,0.031890254
LVA,BULLY_THREAT,0.9728094911662979,9,PERCOMP,0.02954212
LVA,BULLY_THREAT,0.9728094911662979,10,DISCLIMA,0.028580952
LVA,BULLY_PHYSICAL,0.9574545279331483,1,PV1READ,0.055093743
LVA,BULLY_PHYSICAL,0.9574545279331483,2,ST184Q01HA,0.048653845
LVA,BULLY_PHYSICAL,0.9574545279331483,3,BELONG,0.043697998
LVA,BULLY_PHYSICAL,0.9574545279331483,4,EMOSUPS,0.038862314
LVA,BULLY_PHYSICAL,0.9574545279331483,5,ST004D01T,0.037541017
LVA,BULLY_PHYSICAL,0.9574545279331483,6,PV1MATH,0.036265697
LVA,BULLY_PHYSICAL,0.9574545279331483,7,PERCOMP,0.03263501
LVA,BULLY_PHYSICAL,0.9574545279331483,8,ST207Q02HA,0.029465714
LVA,BULLY_PHYSICAL,0.9574545279331483,9,ST207Q01HA,0.028404323
LVA,BULLY_PHYSICAL,0.9574545279331483,10,ST207Q03HA,0.027301617
LVA,BULLY_RELATIONAL,0.9588554579584898,1,BELONG,0.066367015
LVA,BULLY_RELATIONAL,0.9588554579584898,2,PV1MATH,0.040918246
LVA,BULLY_RELATIONAL,0.9588554579584898,3,ST207Q02HA,0.03403745
LVA,BULLY_RELATIONAL,0.9588554579584898,4,ST184Q01HA,0.032549877
LVA,BULLY_RELATIONAL,0.9588554579584898,5,ST207Q01HA,0.030698743
LVA,BULLY_RELATIONAL,0.9588554579584898,6,PERCOMP,0.029561937
LVA,BULLY_RELATIONAL,0.9588554579584898,7,ST207Q05HA,0.029032119
LVA,BULLY_RELATIONAL,0.9588554579584898,8,DISCLIMA,0.027735021
LVA,BULLY_RELATIONAL,0.9588554579584898,9,EMOSUPS,0.026941942
LVA,BULLY_RELATIONAL,0.9588554579584898,10,TEACHINT,0.024751095
MAC,BULLY_VERBAL,0.955221971232645,1,BELONG,0.06349727
MAC,BULLY_VERBAL,0.955221971232645,2,ST004D01T,0.04977996
MAC,BULLY_VERBAL,0.955221971232645,3,DISCLIMA,0.033643954
MAC,BULLY_VERBAL,0.955221971232645,4,EDUSHORT,0.030123508
MAC,BULLY_VERBAL,0.955221971232645,5,ST206Q01HA,0.027086977
MAC,BULLY_VERBAL,0.955221971232645,6,PV1READ,0.026861496
MAC,BULLY_VERBAL,0.955221971232645,7,GFOFAIL,0.02618683
MAC,BULLY_VERBAL,0.955221971232645,8,PV1SCIE,0.025813771
MAC,BULLY_VERBAL,0.955221971232645,9,ST207Q01HA,0.025711507
MAC,BULLY_VERBAL,0.955221971232645,10,REPEAT,0.024094163
MAC,BULLY_THREAT,0.989922234387179,1,PV1READ,0.06312146
MAC,BULLY_THREAT,0.989922234387179,2,BELONG,0.051005207
MAC,BULLY_THREAT,0.989922234387179,3,ST004D01T,0.04796678
MAC,BULLY_THREAT,0.989922234387179,4,EDUSHORT,0.033752795
MAC,BULLY_THREAT,0.989922234387179,5,PV1SCIE,0.028845435
MAC,BULLY_THREAT,0.989922234387179,6,SCREADDIFF,0.028024053
MAC,BULLY_THREAT,0.989922234387179,7,ST207Q01HA,0.027625486
MAC,BULLY_THREAT,0.989922234387179,8,ST206Q01HA,0.0258165
MAC,BULLY_THREAT,0.989922234387179,9,DISCLIMA,0.024887089
MAC,BULLY_THREAT,0.989922234387179,10,RATCMP1,0.023729438
MAC,BULLY_PHYSICAL,0.9811739664680842,1,BELONG,0.06293329
MAC,BULLY_PHYSICAL,0.9811739664680842,2,ST004D01T,0.061925925
MAC,BULLY_PHYSICAL,0.9811739664680842,3,PV1READ,0.03521891
MAC,BULLY_PHYSICAL,0.9811739664680842,4,ST207Q01HA,0.029710794
MAC,BULLY_PHYSICAL,0.9811739664680842,5,DISCLIMA,0.028264722
MAC,BULLY_PHYSICAL,0.9811739664680842,6,PV1SCIE,0.025308156
MAC,BULLY_PHYSICAL,0.9811739664680842,7,SCREADDIFF,0.025192402
MAC,BULLY_PHYSICAL,0.9811739664680842,8,ST207Q02HA,0.0241952
MAC,BULLY_PHYSICAL,0.9811739664680842,9,EMOSUPS,0.023915373
MAC,BULLY_PHYSICAL,0.9811739664680842,10,ST207Q04HA,0.02365402
MAC,BULLY_RELATIONAL,0.9797392592592593,1,BELONG,0.07411758
MAC,BULLY_RELATIONAL,0.9797392592592593,2,ST207Q01HA,0.040847763
MAC,BULLY_RELATIONAL,0.9797392592592593,3,ST207Q02HA,0.036275804
MAC,BULLY_RELATIONAL,0.9797392592592593,4,ST004D01T,0.034662366
MAC,BULLY_RELATIONAL,0.9797392592592593,5,PV1READ,0.028883295
MAC,BULLY_RELATIONAL,0.9797392592592593,6,PV1SCIE,0.02541848
MAC,BULLY_RELATIONAL,0.9797392592592593,7,GRADE,0.02485438
MAC,BULLY_RELATIONAL,0.9797392592592593,8,SWBP,0.024656966
MAC,BULLY_RELATIONAL,0.9797392592592593,9,EMOSUPS,0.023817537
MAC,BULLY_RELATIONAL,0.9797392592592593,10,DISCLIMA,0.023646478
MAR,BULLY_VERBAL,0.9775935646656984,1,ST206Q01HA,0.092434786
MAR,BULLY_VERBAL,0.9775935646656984,2,PERCOOP,0.07135176
MAR,BULLY_VERBAL,0.9775935646656984,3,PERCOMP,0.052527897
MAR,BULLY_VERBAL,0.9775935646656984,4,ST207Q02HA,0.0446083
MAR,BULLY_VERBAL,0.9775935646656984,5,EMOSUPS,0.03906814
MAR,BULLY_VERBAL,0.9775935646656984,6,BELONG,0.03538985
MAR,BULLY_VERBAL,0.9775935646656984,7,ST207Q01HA,0.03523151
MAR,BULLY_VERBAL,0.9775935646656984,8,ST207Q03HA,0.0332453
MAR,BULLY_VERBAL,0.9775935646656984,9,ST207Q04HA,0.032919016
MAR,BULLY_VERBAL,0.9775935646656984,10,PV1READ,0.02523762
MAR,BULLY_THREAT,0.9797073668176948,1,ST207Q01HA,0.1142938
MAR,BULLY_THREAT,0.9797073668176948,2,PERCOOP,0.07555326
MAR,BULLY_THREAT,0.9797073668176948,3,EMOSUPS,0.071142085
MAR,BULLY_THREAT,0.9797073668176948,4,ST207Q02HA,0.039064195
MAR,BULLY_THREAT,0.9797073668176948,5,ST207Q04HA,0.036918357
MAR,BULLY_THREAT,0.9797073668176948,6,ST207Q05HA,0.035927422
MAR,BULLY_THREAT,0.9797073668176948,7,PERCOMP,0.030978825
MAR,BULLY_THREAT,0.9797073668176948,8,PV1READ,0.028232845
MAR,BULLY_THREAT,0.9797073668176948,9,BELONG,0.02812645
MAR,BULLY_THREAT,0.9797073668176948,10,ST207Q03HA,0.025246592
MAR,BULLY_PHYSICAL,0.9755552237110438,1,ST207Q01HA,0.18233265
MAR,BULLY_PHYSICAL,0.9755552237110438,2,EMOSUPS,0.079697765
MAR,BULLY_PHYSICAL,0.9755552237110438,3,ST207Q02HA,0.062676586
MAR,BULLY_PHYSICAL,0.9755552237110438,4,PERCOOP,0.051695358
MAR,BULLY_PHYSICAL,0.9755552237110438,5,PERCOMP,0.04196336
MAR,BULLY_PHYSICAL,0.9755552237110438,6,ST206Q01HA,0.033948883
MAR,BULLY_PHYSICAL,0.9755552237110438,7,ST004D01T,0.03304874
MAR,BULLY_PHYSICAL,0.9755552237110438,8,ST207Q04HA,0.030672072
MAR,BULLY_PHYSICAL,0.9755552237110438,9,ST207Q03HA,0.026419083
MAR,BULLY_PHYSICAL,0.9755552237110438,10,BELONG,0.02461923
MAR,BULLY_RELATIONAL,0.9765501002900304,1,ST206Q01HA,0.14806251
MAR,BULLY_RELATIONAL,0.9765501002900304,2,PERCOOP,0.089763954
MAR,BULLY_RELATIONAL,0.9765501002900304,3,EMOSUPS,0.051648617
MAR,BULLY_RELATIONAL,0.9765501002900304,4,PERCOMP,0.051369075
MAR,BULLY_RELATIONAL,0.9765501002900304,5,ST207Q01HA,0.044329703
MAR,BULLY_RELATIONAL,0.9765501002900304,6,BELONG,0.031690504
MAR,BULLY_RELATIONAL,0.9765501002900304,7,ST004D01T,0.029347962
MAR,BULLY_RELATIONAL,0.9765501002900304,8,ST207Q05HA,0.027827365
MAR,BULLY_RELATIONAL,0.9765501002900304,9,ST207Q04HA,0.024405247
MAR,BULLY_RELATIONAL,0.9765501002900304,10,ST207Q02HA,0.023741275
MDA,BULLY_VERBAL,0.9617245692081261,1,BELONG,0.065022565
MDA,BULLY_VERBAL,0.9617245692081261,2,ST206Q01HA,0.03989563
MDA,BULLY_VERBAL,0.9617245692081261,3,ST207Q05HA,0.03539585
MDA,BULLY_VERBAL,0.9617245692081261,4,PERCOOP,0.0332037
MDA,BULLY_VERBAL,0.9617245692081261,5,DISCLIMA,0.03130429
MDA,BULLY_VERBAL,0.9617245692081261,6,SWBP,0.029281449
MDA,BULLY_VERBAL,0.9617245692081261,7,ST207Q04HA,0.029185683
MDA,BULLY_VERBAL,0.9617245692081261,8,EMOSUPS,0.026918555
MDA,BULLY_VERBAL,0.9617245692081261,9,ST207Q01HA,0.026230106
MDA,BULLY_VERBAL,0.9617245692081261,10,ST207Q02HA,0.026007788
MDA,BULLY_THREAT,0.9795652120071331,1,BELONG,0.049713958
MDA,BULLY_THREAT,0.9795652120071331,2,ST206Q01HA,0.048696354
MDA,BULLY_THREAT,0.9795652120071331,3,SCREADDIFF,0.038008794
MDA,BULLY_THREAT,0.9795652120071331,4,ST207Q03HA,0.031586975
MDA,BULLY_THREAT,0.9795652120071331,5,DISCLIMA,0.028200028
MDA,BULLY_THREAT,0.9795652120071331,6,PERCOOP,0.027817544
MDA,BULLY_THREAT,0.9795652120071331,7,ST207Q04HA,0.027678927
MDA,BULLY_THREAT,0.9795652120071331,8,ATTLNACT,0.024427671
MDA,BULLY_THREAT,0.9795652120071331,9,REPEAT,0.024006665
MDA,BULLY_THREAT,0.9795652120071331,10,PERCOMP,0.023464613
MDA,BULLY_PHYSICAL,0.9686993172543684,1,BELONG,0.05129597
MDA,BULLY_PHYSICAL,0.9686993172543684,2,PERCOOP,0.047764562
MDA,BULLY_PHYSICAL,0.9686993172543684,3,EMOSUPS,0.035478238
MDA,BULLY_PHYSICAL,0.9686993172543684,4,DISCLIMA,0.032213345
MDA,BULLY_PHYSICAL,0.9686993172543684,5,ST206Q01HA,0.031527575
MDA,BULLY_PHYSICAL,0.9686993172543684,6,PV1READ,0.029691681
MDA,BULLY_PHYSICAL,0.9686993172543684,7,SCREADDIFF,0.02919812
MDA,BULLY_PHYSICAL,0.9686993172543684,8,BSMJ,0.02753679
MDA,BULLY_PHYSICAL,0.9686993172543684,9,ST207Q03HA,0.026533732
MDA,BULLY_PHYSICAL,0.9686993172543684,10,ST207Q02HA,0.026247242
MDA,BULLY_RELATIONAL,0.9535404987306959,1,BELONG,0.06272836
MDA,BULLY_RELATIONAL,0.9535404987306959,2,PERCOOP,0.04101294
MDA,BULLY_RELATIONAL,0.9535404987306959,3,DISCLIMA,0.03474397
MDA,BULLY_RELATIONAL,0.9535404987306959,4,ST185Q01HA,0.03422156
MDA,BULLY_RELATIONAL,0.9535404987306959,5,ST206Q01HA,0.031720188
MDA,BULLY_RELATIONAL,0.9535404987306959,6,ST207Q02HA,0.029623412
MDA,BULLY_RELATIONAL,0.9535404987306959,7,EMOSUPS,0.02825866
MDA,BULLY_RELATIONAL,0.9535404987306959,8,ST207Q05HA,0.027401518
MDA,BULLY_RELATIONAL,0.9535404987306959,9,ST207Q04HA,0.026369324
MDA,BULLY_RELATIONAL,0.9535404987306959,10,PERCOMP,0.02549335
MEX,BULLY_VERBAL,0.9801269089773306,1,BELONG,0.07895938
MEX,BULLY_VERBAL,0.9801269089773306,2,EMOSUPS,0.07587842
MEX,BULLY_VERBAL,0.9801269089773306,3,PERCOMP,0.044946615
MEX,BULLY_VERBAL,0.9801269089773306,4,PERCOOP,0.042824034
MEX,BULLY_VERBAL,0.9801269089773306,5,ST207Q02HA,0.03756062
MEX,BULLY_VERBAL,0.9801269089773306,6,ST207Q03HA,0.0349036
MEX,BULLY_VERBAL,0.9801269089773306,7,SCREADDIFF,0.02714148
MEX,BULLY_VERBAL,0.9801269089773306,8,ST207Q05HA,0.02615762
MEX,BULLY_VERBAL,0.9801269089773306,9,GFOFAIL,0.025334897
MEX,BULLY_VERBAL,0.9801269089773306,10,DISCLIMA,0.024921417
MEX,BULLY_THREAT,0.9946104992979993,1,EMOSUPS,0.08899709
MEX,BULLY_THREAT,0.9946104992979993,2,PV1READ,0.045887925
MEX,BULLY_THREAT,0.9946104992979993,3,PERCOMP,0.040401384
MEX,BULLY_THREAT,0.9946104992979993,4,ST004D01T,0.03506094
MEX,BULLY_THREAT,0.9946104992979993,5,BELONG,0.035050344
MEX,BULLY_THREAT,0.9946104992979993,6,PERCOOP,0.031039458
MEX,BULLY_THREAT,0.9946104992979993,7,PV1SCIE,0.029665858
MEX,BULLY_THREAT,0.9946104992979993,8,ST207Q03HA,0.02839686
MEX,BULLY_THREAT,0.9946104992979993,9,DISCLIMA,0.028206263
MEX,BULLY_THREAT,0.9946104992979993,10,METASUM,0.02576549
MEX,BULLY_PHYSICAL,0.988047571704025,1,EMOSUPS,0.119160734
MEX,BULLY_PHYSICAL,0.988047571704025,2,BELONG,0.03991939
MEX,BULLY_PHYSICAL,0.988047571704025,3,PV1READ,0.037134904
MEX,BULLY_PHYSICAL,0.988047571704025,4,ST004D01T,0.03319296
MEX,BULLY_PHYSICAL,0.988047571704025,5,PERCOMP,0.03167902
MEX,BULLY_PHYSICAL,0.988047571704025,6,DISCLIMA,0.029184025
MEX,BULLY_PHYSICAL,0.988047571704025,7,PERCOOP,0.02608913
MEX,BULLY_PHYSICAL,0.988047571704025,8,ST207Q03HA,0.024711117
MEX,BULLY_PHYSICAL,0.988047571704025,9,PV1SCIE,0.024483282
MEX,BULLY_PHYSICAL,0.988047571704025,10,ST207Q01HA,0.024374384
MEX,BULLY_RELATIONAL,0.9826380067805977,1,EMOSUPS,0.10943688
MEX,BULLY_RELATIONAL,0.9826380067805977,2,ST207Q05HA,0.05031625
MEX,BULLY_RELATIONAL,0.9826380067805977,3,BELONG,0.049928833
MEX,BULLY_RELATIONAL,0.9826380067805977,4,PERCOMP,0.042432357
MEX,BULLY_RELATIONAL,0.9826380067805977,5,PERCOOP,0.02875253
MEX,BULLY_RELATIONAL,0.9826380067805977,6,ST207Q02HA,0.026554327
MEX,BULLY_RELATIONAL,0.9826380067805977,7,ST207Q03HA,0.026546853
MEX,BULLY_RELATIONAL,0.9826380067805977,8,DISCLIMA,0.024922024
MEX,BULLY_RELATIONAL,0.9826380067805977,9,PV1SCIE,0.02352022
MEX,BULLY_RELATIONAL,0.9826380067805977,10,ST207Q01HA,0.023508951
MLT,BULLY_VERBAL,0.9744391856010807,1,BELONG,0.06501575
MLT,BULLY_VERBAL,0.9744391856010807,2,ST004D01T,0.042601738
MLT,BULLY_VERBAL,0.9744391856010807,3,ST207Q04HA,0.040981103
MLT,BULLY_VERBAL,0.9744391856010807,4,ST207Q01HA,0.038968835
MLT,BULLY_VERBAL,0.9744391856010807,5,ST207Q05HA,0.03555169
MLT,BULLY_VERBAL,0.9744391856010807,6,DISCLIMA,0.032322053
MLT,BULLY_VERBAL,0.9744391856010807,7,EMOSUPS,0.03109
MLT,BULLY_VERBAL,0.9744391856010807,8,PERCOMP,0.029948601
MLT,BULLY_VERBAL,0.9744391856010807,9,ST206Q01HA,0.02755004
MLT,BULLY_VERBAL,0.9744391856010807,10,ST207Q03HA,0.025433198
MLT,BULLY_THREAT,0.9842074818643023,1,ST004D01T,0.065087676
MLT,BULLY_THREAT,0.9842074818643023,2,EMOSUPS,0.056980312
MLT,BULLY_THREAT,0.9842074818643023,3,BELONG,0.052528333
MLT,BULLY_THREAT,0.9842074818643023,4,ST207Q02HA,0.049962208
MLT,BULLY_THREAT,0.9842074818643023,5,ST207Q01HA,0.041852534
MLT,BULLY_THREAT,0.9842074818643023,6,ST207Q05HA,0.03525192
MLT,BULLY_THREAT,0.9842074818643023,7,ST207Q03HA,0.03358463
MLT,BULLY_THREAT,0.9842074818643023,8,ST206Q01HA,0.032087788
MLT,BULLY_THREAT,0.9842074818643023,9,PV1READ,0.028575834
MLT,BULLY_THREAT,0.9842074818643023,10,DISCLIMA,0.027958259
MLT,BULLY_PHYSICAL,0.9782833313453366,1,ST004D01T,0.074145064
MLT,BULLY_PHYSICAL,0.9782833313453366,2,EMOSUPS,0.06506282
MLT,BULLY_PHYSICAL,0.9782833313453366,3,ST207Q02HA,0.04377566
MLT,BULLY_PHYSICAL,0.9782833313453366,4,ST207Q01HA,0.04316414
MLT,BULLY_PHYSICAL,0.9782833313453366,5,ST207Q05HA,0.04295716
MLT,BULLY_PHYSICAL,0.9782833313453366,6,BELONG,0.039261702
MLT,BULLY_PHYSICAL,0.9782833313453366,7,ST207Q04HA,0.032934606
MLT,BULLY_PHYSICAL,0.9782833313453366,8,ST207Q03HA,0.029665483
MLT,BULLY_PHYSICAL,0.9782833313453366,9,DISCLIMA,0.028101603
MLT,BULLY_PHYSICAL,0.9782833313453366,10,ST206Q01HA,0.02645489
MLT,BULLY_RELATIONAL,0.98264063259437,1,BELONG,0.07126912
MLT,BULLY_RELATIONAL,0.98264063259437,2,ST004D01T,0.043148007
MLT,BULLY_RELATIONAL,0.98264063259437,3,ST207Q03HA,0.037417
MLT,BULLY_RELATIONAL,0.98264063259437,4,EMOSUPS,0.037342362
MLT,BULLY_RELATIONAL,0.98264063259437,5,ST206Q01HA,0.034559898
MLT,BULLY_RELATIONAL,0.98264063259437,6,ST207Q01HA,0.03422815
MLT,BULLY_RELATIONAL,0.98264063259437,7,ST207Q02HA,0.03213525
MLT,BULLY_RELATIONAL,0.98264063259437,8,DISCLIMA,0.027978143
MLT,BULLY_RELATIONAL,0.98264063259437,9,METASUM,0.025196215
MLT,BULLY_RELATIONAL,0.98264063259437,10,PV1READ,0.024323035
MNE,BULLY_VERBAL,0.9537732658687351,1,BELONG,0.076491095
MNE,BULLY_VERBAL,0.9537732658687351,2,ST207Q05HA,0.039271235
MNE,BULLY_VERBAL,0.9537732658687351,3,EMOSUPS,0.03452509
